country,st62q03,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Albania,Never heard of it,756,6790.6983,27.770072477343238,0.9281721150612078,395.58064369062555,4.315562217211586
Albania,Heard of it once or twice,597,5359.0405,21.91541083396648,0.9234949634715375,391.6329388166072,4.540469824168077
Albania,Heard of it a few times,577,4974.2802,20.341961249642534,0.8372059411503621,390.7099308378445,4.493657468427274
Albania,Heard of it often,451,4164.8207999999995,17.031735229813794,0.7873243281825657,394.9345570084066,5.067167520326877
Albania,"Know it well, understand the concept",348,3164.4572,12.940820209233953,0.8843477451032545,390.0440915376305,6.9953216017708355
Argentina,Never heard of it,1168,112808.96769999998,34.31203816071315,1.5613623967842287,373.148684762298,4.957043077527906
Argentina,Heard of it once or twice,607,59597.26479999999,18.127137104293585,0.7962217606317785,391.6052116809287,4.7452653387946135
Argentina,Heard of it a few times,546,51119.520699999994,15.54854175849147,0.6677401063288726,401.32800376472363,4.519577562415086
Argentina,Heard of it often,514,44012.45019999999,13.386851254812848,0.7581845915397878,411.9159628652863,4.627134072885759
Argentina,"Know it well, understand the concept",757,61235.52659999999,18.625431721688955,1.326766347151177,427.68122399375744,4.733249854616469
Australia,Never heard of it,2583,42030.337799999994,25.886418077891417,0.6234050189507122,450.7025417211631,2.2397712062402952
Australia,Heard of it once or twice,1416,23569.014799999997,14.516118659336835,0.3937617008239975,473.53192018156216,2.4287910512264204
Australia,Heard of it a few times,1538,26964.553999999996,16.60742584200404,0.47879492431745513,497.478680550915,3.1848498103671674
Australia,Heard of it often,1604,28907.587499999998,17.804137078532545,0.5002226303537943,528.0932100892093,2.6206042546407304
Australia,"Know it well, understand the concept",2123,40892.946099999994,25.185900342235158,0.7202198555933531,582.9887401502713,2.955863292977473
Austria,Never heard of it,390,6893.056599999999,13.226364588932116,0.7955754681105441,459.32972918598074,5.202626402210971
Austria,Heard of it once or twice,402,6999.7258999999995,13.431041140151233,0.6563337769497806,471.76003079611,4.654997592201295
Austria,Heard of it a few times,490,8171.066799999999,15.678604550747322,0.7368042409387769,489.58161315573193,4.740018794598323
Austria,Heard of it often,606,10419.1768,19.992267446830926,0.6901626350076089,501.04047194625105,4.425598544923023
Austria,"Know it well, understand the concept",1162,19633.0074,37.67172227333839,1.0668563026147277,552.4172599056938,3.9192695124385835
Belgium,Never heard of it,1003,13533.145299999998,18.276244998562355,0.6541470432064099,450.12365273511705,3.46852290950544
Belgium,Heard of it once or twice,505,6421.5623,8.672192847019206,0.43710679151174947,491.11192246900737,4.370784187475074
Belgium,Heard of it a few times,661,8812.226799999999,11.90073795924567,0.4920061788818967,501.29519226708504,4.227230918083911
Belgium,Heard of it often,964,13187.359999999999,17.809268791656383,0.6384518703495301,525.5157536540963,3.1026964298256416
Belgium,"Know it well, understand the concept",2302,32093.439699999995,43.34155540351639,0.9421075533734671,565.3410813308434,2.612767600562814
Brazil,Never heard of it,3184,411789.63399999996,28.76913242326948,0.8478844812398001,369.5526472814478,2.6010753765202517
Brazil,Heard of it once or twice,2114,263955.92679999996,18.440928049237936,0.5450483305545724,378.93259590501697,2.4449403708868616
Brazil,Heard of it a few times,2522,306732.92269999994,21.429485696409685,0.6357668108809034,392.39321978235694,2.4189121171909354
Brazil,Heard of it often,2186,259676.08319999996,18.141922496127577,0.6362375648125653,411.26932025176046,2.936076789607116
Brazil,"Know it well, understand the concept",1544,189204.66909999997,13.218531334955319,0.6009330896060322,449.3857491820797,4.840920795308634
Bulgaria,Never heard of it,337,3538.9201,10.439448429392591,0.6878101421068579,409.61786225567454,6.918711390026896
Bulgaria,Heard of it once or twice,495,5215.4465,15.385027984385996,0.8050772293799585,405.2956514128729,6.683674120039992
Bulgaria,Heard of it a few times,549,5624.266,16.59100324423435,0.7079289932523822,424.1965751382563,4.48304178124574
Bulgaria,Heard of it often,729,7358.3181,21.70627766702506,0.7117915848261387,442.96312323400787,4.6795660912683825
Bulgaria,"Know it well, understand the concept",1201,12162.5424,35.87824267496201,1.120865399026721,480.1823947410467,5.16026300181099
Canada,Never heard of it,3611,47112.4969,21.04985842607096,0.564507903224872,488.40765931769084,2.9436719605314074
Canada,Heard of it once or twice,2226,29398.031199999998,13.135037102336577,0.3980481913120063,496.59583001951466,3.6297597381661437
Canada,Heard of it a few times,2417,32849.920999999995,14.677341084794326,0.48264698821559704,501.90400694650447,3.0219319077088187
Canada,Heard of it often,2340,45247.93119999999,20.21677067666942,0.5465488871035059,516.1447985077662,2.8014250961388196
Canada,"Know it well, understand the concept",3274,69205.46179999999,30.920992710128715,0.8964439551571363,564.6413938204755,2.6621351583811927
Chile,Never heard of it,1600,58441.98509999999,39.77737169346642,1.035999587172489,406.86114391842204,3.3653672510134167
Chile,Heard of it once or twice,805,28816.124499999998,19.61312048248177,0.6561960262217573,417.44311169989413,3.9582073611298774
Chile,Heard of it a few times,919,29819.428799999998,20.295999546128655,0.7245614589302302,432.9364268942715,4.733384853507294
Chile,Heard of it often,610,18711.3644,12.735517032098475,0.6437724389679387,441.7675580094677,4.874850048508583
Chile,"Know it well, understand the concept",478,11133.7887,7.57799124582468,0.5888338025263338,474.1966722946371,7.482609802408379
Shanghai-China,Never heard of it,61,993.6565999999999,1.7648811609937614,0.31360180888579203,480.3740077318016,11.913400123829565
Shanghai-China,Heard of it once or twice,60,951.5532999999999,1.690099469828354,0.34780765972611427,482.8566391784107,15.30413103409428
Shanghai-China,Heard of it a few times,82,1361.2524999999998,2.417785875528488,0.3229544266954739,486.43050613049087,10.130340215872177
Shanghai-China,Heard of it often,469,7555.852999999999,13.42031302860384,0.7928321415658869,532.5551008141072,5.151697243614622
Shanghai-China,"Know it well, understand the concept",2757,45439.29979999999,80.70692046504556,1.1343096693608197,636.3173935741397,2.7972652569823135
Chinese Taipei,Never heard of it,55,2695.8473999999997,1.396418267835786,0.23969528216386987,401.367282074837,19.725152047533403
Chinese Taipei,Heard of it once or twice,130,6204.196999999999,3.2137034270010902,0.2923334690416406,426.2818693397945,10.93836496377895
Chinese Taipei,Heard of it a few times,510,24101.263899999998,12.484180368625895,0.6569534838375977,477.3669994227016,5.0760914872733425
Chinese Taipei,Heard of it often,1481,71051.89229999999,36.80407146636743,0.9678027986328993,531.5530300029593,3.9243404970345512
Chinese Taipei,"Know it well, understand the concept",1814,89001.2346,46.1016264701698,1.2359803203950492,621.1155015291134,3.250688630814869
Colombia,Never heard of it,1073,65835.50529999999,19.885576230937065,0.9036452263626781,348.27163029080725,3.8060834647468456
Colombia,Heard of it once or twice,767,49970.84569999999,15.093664990701356,0.8664996702018977,364.6528969562844,3.648550221052982
Colombia,Heard of it a few times,1054,66025.90349999999,19.94308589693082,0.8355412358620125,379.4381915038374,3.9059620862095743
Colombia,Heard of it often,1436,82292.9074,24.856524999864245,1.102353961777073,393.0080498853659,3.462266186153842
Colombia,"Know it well, understand the concept",1134,66946.4879,20.221147881566512,1.12268902529574,425.1371768115807,5.1879117137764
Costa Rica,Never heard of it,1049,9067.3532,36.54266893871778,1.3025457725782803,386.50945663157387,3.420674570326021
Costa Rica,Heard of it once or twice,414,3638.3244,14.662943100182643,0.8978339367210159,402.6742097623139,4.84680074361751
Costa Rica,Heard of it a few times,438,3835.2131,15.456431389783463,0.804689898997249,411.71994001768155,3.867547851497939
Costa Rica,Heard of it often,435,3831.1711,15.440141579009323,0.8252259263220686,428.50033618846857,4.60613958705646
Costa Rica,"Know it well, understand the concept",490,4440.995,17.89781499230679,1.2273281772680744,446.1178397042316,5.952291784065054
Croatia,Never heard of it,214,1932.5189,6.4468883592836255,0.4182979628667083,432.6451231703059,6.539655066188907
Croatia,Heard of it once or twice,313,2805.586,9.359442603313795,0.5257217522204273,438.04563999679254,5.077162008523682
Croatia,Heard of it a few times,584,5285.9483,17.633938049995304,0.6548436905551439,452.7866612966329,4.611203872628603
Croatia,Heard of it often,700,6352.709,21.192654675727272,0.7221946377873584,461.76380425349697,4.061839871643684
Croatia,"Know it well, understand the concept",1481,13599.2323,45.36707631168,0.8899384889307295,496.33214180919236,4.579867979033223
Czech Republic,Never heard of it,233,4571.652599999999,8.741270431561972,0.8601043032930099,444.3266671169706,9.393689664731449
Czech Republic,Heard of it once or twice,412,7063.967199999999,13.506723501887178,0.9247290194635764,477.77046082075015,5.580414996992536
Czech Republic,Heard of it a few times,702,11961.893999999998,22.87184952060412,0.9307544308879827,491.37413982178134,3.9150035767733664
Czech Republic,Heard of it often,861,13668.860299999998,26.13567014552709,1.0179510778956065,508.2392671602032,4.486126088820728
Czech Republic,"Know it well, understand the concept",1256,15033.2617,28.74448640041964,1.2199570924442573,547.5194340413877,4.397915388727246
Denmark,Never heard of it,319,2290.8176,5.518405677109451,0.511447042298372,440.4869550222259,5.778641088893997
Denmark,Heard of it once or twice,473,3857.0150999999996,9.291256547241854,0.6079941477312963,468.07015701838725,5.139091856137755
Denmark,Heard of it a few times,995,8638.677,20.80991703552253,0.8721948198261951,486.4335352716315,3.117211998317139
Denmark,Heard of it often,1285,11816.992699999999,28.466238255739317,1.068110114556457,498.1714121971694,2.5607827927417395
Denmark,"Know it well, understand the concept",1664,14908.806299999998,35.914182484386856,1.3385336193424537,536.5111005037625,3.1378692163405995
Estonia,Never heard of it,165,418.1775,5.479996105874556,0.40905065903118554,482.3116900077553,6.5507623644207875
Estonia,Heard of it once or twice,166,385.1454,5.0471278158090715,0.405126495942873,488.79913925517457,5.616179891827871
Estonia,Heard of it a few times,291,741.1121,9.711884121016828,0.6855713534900705,487.8713315825986,5.144699582187795
Estonia,Heard of it often,733,1801.4605000000001,23.6071919816031,1.031533853965903,501.62072522568934,3.226150043291985
Estonia,"Know it well, understand the concept",1774,4285.0862,56.15379997569644,1.1812762842718638,543.3205192534059,2.6035720078603264
Finland,Never heard of it,867,4208.9576,10.84507390974287,0.6123320676226106,478.98130779630617,4.5567648627921225
Finland,Heard of it once or twice,841,5200.3375,13.399527841075773,0.6162738170477952,489.56769132547566,4.129191393341915
Finland,Heard of it a few times,1258,8903.7039,22.941862580408472,0.7650341662286715,506.8272859240646,2.74943204477615
Finland,Heard of it often,1479,11186.0117,28.822605302973,0.9120829079736498,521.8997624203499,2.6534322716126173
