country,st62q13,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Albania,Never heard of it,227,1983.7522,16.658028713362917,1.4659895576877042,0.15368432055173023,0.0691803300043303
Albania,Heard of it,1100,9924.932999999999,83.34197128663708,1.465989557687704,-0.020506107799417934,0.04019137560491368
Argentina,Never heard of it,1047,92563.04239999999,58.45225157025208,1.6099175187182162,-0.48276169960895715,0.03776507714410758
Argentina,Heard of it,683,65793.6332,41.54774842974792,1.6099175187182169,-0.27437199320070443,0.03349915367666251
Australia,Never heard of it,2647,47072.477399999996,57.64249814655508,0.8852638134805453,-0.0722370093909697,0.026098019285460305
Australia,Heard of it,1991,34590.321599999996,42.357501853444916,0.8852638134805443,0.28724638171620887,0.028156798835239343
Austria,Never heard of it,656,11447.527499999998,44.33367878212929,1.4606752523174327,-0.022076540283480425,0.03718117209141881
Austria,Heard of it,861,14373.761899999998,55.66632121787071,1.4606752523174302,-0.0010145708619258408,0.038947616872841345
Belgium,Never heard of it,1455,20125.083199999997,54.50586962278054,0.9987430117535121,-0.08047781939107686,0.026762059727958885
Belgium,Heard of it,1258,16797.698399999997,45.49413037721946,0.9987430117535069,-0.12657184034212626,0.02844136985490818
Brazil,Never heard of it,2645,330885.36929999996,46.94811651392273,0.9708285944955024,-0.6108305090266811,0.024559809410416137
Brazil,Heard of it,2998,373904.07459999993,53.05188348607728,0.9708285944955024,-0.41568659263549024,0.023028833728426155
Bulgaria,Never heard of it,646,6587.7869,39.90827185601803,1.4868914911258284,-0.18633450590212627,0.04728660823341576
Bulgaria,Heard of it,962,9919.535,60.09172814398198,1.4868914911258277,-0.15195136163136655,0.04408624307928341
Canada,Never heard of it,3539,58639.606499999994,52.14062695318874,0.877364041711689,-0.012435153977371933,0.027031938688993354
Canada,Heard of it,3427,53824.72299999999,47.85937304681125,0.8773640417116878,0.22040214126136853,0.030351834158648585
Chile,Never heard of it,1096,36856.10999999999,49.80736946536381,1.305704019527989,-0.35730554445382456,0.03195839325787627
Chile,Heard of it,1109,37141.1928,50.192630534636194,1.3057040195279896,-0.17347419682224072,0.028211241577048365
Shanghai-China,Never heard of it,987,16312.523499999998,58.600112663650926,1.2457240371410951,0.968203749898046,0.04151385934610344
Shanghai-China,Heard of it,709,11524.493799999998,41.399887336349074,1.245724037141097,0.967640992092859,0.04755468912610258
Chinese Taipei,Never heard of it,1286,62159.644799999995,64.35133751835924,1.2111850353692686,0.20462191265610313,0.04176314775337753
Chinese Taipei,Heard of it,710,34434.5321,35.648662481640756,1.211185035369267,0.17630479111403452,0.04873629786830271
Colombia,Never heard of it,1110,64649.17399999999,42.532439458673885,1.54113838535233,-0.5650339947421449,0.03366174250838412
Colombia,Heard of it,1469,87350.51099999998,57.46756054132612,1.5411383853523288,-0.4570417986678968,0.028493970650855224
Costa Rica,Never heard of it,795,6729.32,55.623371126496664,1.55201950845656,-0.5019442364161608,0.030755790237191726
Costa Rica,Heard of it,582,5368.6882,44.37662887350332,1.552019508456561,-0.2227738524654869,0.04560540706293184
Croatia,Never heard of it,846,7653.9114,51.7823650360991,1.2389619324779733,-0.006408204699103275,0.04486612276666099
Croatia,Heard of it,783,7127.0114,48.2176349639009,1.2389619324779741,0.13481551327390917,0.04221146666131569
Czech Republic,Never heard of it,1152,17024.482999999997,65.29998814591823,1.2217211477841314,-0.015842078317444365,0.03188546766941071
Czech Republic,Heard of it,571,9046.705499999998,34.70001185408176,1.2217211477841334,0.1753797922348637,0.0466630471383096
Denmark,Never heard of it,1154,10167.216199999999,49.64468331567226,1.4596814238345976,-0.2319742983335003,0.03971161740843419
Denmark,Heard of it,1187,10312.7537,50.35531668432775,1.4596814238345954,0.05043287497499306,0.038872717061343605
Estonia,Never heard of it,994,2380.9213,63.68701364156192,1.2991081287218513,-0.08135706207508832,0.025517776366690708
Estonia,Heard of it,545,1357.5509,36.312986358438074,1.2991081287218493,0.00474167414275205,0.04372421206931055
Finland,Never heard of it,2050,13891.318,71.76536467044438,0.9197555872756906,-0.38154158755850215,0.027074673511427644
Finland,Heard of it,800,5465.2589,28.23463532955561,0.9197555872756891,-0.061644640842174955,0.04198109841466656
France,Never heard of it,903,135318.09459999998,63.129709306972885,1.2556990544468147,-0.0032239517434056925,0.0350787780119393
France,Heard of it,513,79031.21269999999,36.870290693027115,1.2556990544468183,0.09609282347504712,0.044928022187981434
Germany,Never heard of it,591,90150.87749999999,43.1356769630023,1.281961980320516,0.30516519278472953,0.0384542488992383
Germany,Heard of it,773,118842.89249999999,56.86432303699771,1.281961980320517,0.3599905878174409,0.034073563554848224
Greece,Never heard of it,957,18084.862599999997,58.216458278007565,1.3395689848410024,-0.2824326961156998,0.0348552441157079
Greece,Heard of it,687,12979.999699999998,41.78354172199244,1.3395689848410002,-0.03359266071477647,0.0488377062985332
