country,st62q13,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Albania,Never heard of it,227,2081.2125,16.389951781920892,0.9927233857036286,0.15334597548304163,0.08043433249214806
Albania,Heard of it,1188,10616.8877,83.61004821807911,0.992723385703628,0.09012619140729938,0.025537380247391512
Argentina,Never heard of it,1274,115672.99979999999,68.36176339370212,1.3610356845596727,0.48009593699496983,0.03233123197379427
Argentina,Heard of it,554,53534.16229999999,31.63823660629788,1.3610356845596723,0.4259435063579959,0.04213566872015019
Australia,Never heard of it,2646,46256.77739999999,58.246664365758946,0.8111848281378466,0.0762797268276628,0.02021902869590582
Australia,Heard of it,1894,33158.546899999994,41.75333563424106,0.8111848281378453,-0.1445637794821465,0.026104057555704403
Austria,Never heard of it,607,10428.143699999999,39.96714682947078,1.541965452579567,-0.1615831086984348,0.04836969554336474
Austria,Heard of it,915,15663.645499999999,60.03285317052921,1.5419654525795643,-0.4087190185068976,0.04473487728752072
Belgium,Never heard of it,1501,21203.8922,57.356599474717015,0.9645866475815699,0.06796915686073905,0.03144437939833017
Belgium,Heard of it,1207,15764.638699999998,42.64340052528298,0.964586647581572,-0.11038865070849949,0.03578893675480336
Brazil,Never heard of it,3154,392389.0915999999,55.62539493781611,0.9974698614752383,0.5388357893535313,0.018811366093623903
Brazil,Heard of it,2588,313024.49159999995,44.374605062183896,0.9974698614752406,0.4550529358323228,0.021714654570905427
Bulgaria,Never heard of it,723,7373.1462,43.80077831126844,1.6324520925275188,0.19750909686288337,0.034604601394512456
Bulgaria,Heard of it,928,9460.2218,56.19922168873157,1.6324520925275223,0.19104257523856277,0.03647840852938156
Canada,Never heard of it,3609,58922.47899999999,53.0653352095529,0.7872772025164922,0.02279185263064031,0.02703232935410394
Canada,Heard of it,3265,52115.129199999996,46.9346647904471,0.7872772025164951,-0.12580810539370274,0.029717738570019966
Chile,Never heard of it,1169,38290.0059,52.52811596125396,1.1743650718288943,0.421405450423293,0.026583695458253852
Chile,Heard of it,1030,34604.3007,47.47188403874604,1.1743650718288943,0.3366570470531149,0.02706198915518762
Shanghai-China,Never heard of it,1059,17511.073999999997,61.94382319983869,1.393052110622604,0.053076893855853735,0.028372202669687024
Shanghai-China,Heard of it,664,10758.2079,38.05617680016131,1.3930521106226024,-0.04099340894871536,0.03759651254047399
Chinese Taipei,Never heard of it,1207,58355.86809999999,60.510967351948,1.209996640112448,0.3464911690003632,0.029930949755034474
Chinese Taipei,Heard of it,785,38082.63,39.48903264805199,1.209996640112449,0.22757061127343364,0.04012404318990058
Colombia,Never heard of it,1370,82291.72329999998,48.55608308172243,1.651630776792216,0.3222484963199208,0.03715536196192879
Colombia,Heard of it,1395,87185.95709999999,51.44391691827758,1.651630776792215,0.30332484554442063,0.034158989278443935
Costa Rica,Never heard of it,855,7511.8709,60.77777339341062,1.5946437767645345,0.4224989542884719,0.03816046090760967
Costa Rica,Heard of it,549,4847.6982,39.22222660658938,1.5946437767645334,0.36949562351055676,0.04243769523399363
Croatia,Never heard of it,832,7522.1822,50.48477769812922,1.3354983857330054,0.1422465325288187,0.040266683575860586
Croatia,Heard of it,800,7377.7194,49.51522230187077,1.3354983857330043,-0.030000783168847522,0.04900266172206062
Czech Republic,Never heard of it,1209,18073.848199999997,69.42347258895985,1.6339258737289852,-0.055414311823200765,0.03820126622249707
Czech Republic,Heard of it,519,7960.3553999999995,30.576527411040143,1.6339258737289857,-0.1563859613604691,0.053965577588654993
Denmark,Never heard of it,1280,11440.186099999999,54.93550745967157,1.3380562557690705,-0.45336807711545746,0.03543536845410933
Denmark,Heard of it,1098,9384.571199999998,45.06449254032843,1.3380562557690745,-0.5860631651449344,0.04020139425778063
Estonia,Never heard of it,1126,2752.5954,71.66969127016866,1.1092839488425792,-0.24311200222161194,0.03565821595160151
