country,st62q11,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Japan,Heard of it,682,120130.63579999999,32.51150232149937,0.9993310074056176,0.16229551981610355,0.03539639134778817
Jordan,Never heard of it,512,8051.053499999999,23.570746240563416,0.9671477143686676,0.4915619523581609,0.03359256674158494
Jordan,Heard of it,1649,26105.919799999996,76.42925375943658,0.9671477143686719,0.40078531781898574,0.02102686417857005
Kazakhstan,Never heard of it,487,17639.6757,25.925885774576056,1.3727196158255188,0.05376489466867008,0.04941088260984389
Kazakhstan,Heard of it,1394,50399.178799999994,74.07411422542395,1.3727196158255228,-0.03206094395728529,0.03692887687691046
Korea,Never heard of it,1192,142881.10549999998,71.80603108702674,1.1096791056075612,0.30576673718415326,0.02775417142593634
Korea,Heard of it,468,56100.934499999996,28.19396891297325,1.1096791056075603,0.2313967293361223,0.0418575231499713
Latvia,Never heard of it,690,2658.8355,51.42335163407471,1.7515655611952483,-0.04287537006332288,0.0367708468471454
Latvia,Heard of it,680,2511.6472,48.57664836592529,1.7515655611952456,0.04148706952154742,0.039087446642973284
Liechtenstein,Never heard of it,73,78.2389,76.993756962404,4.126950499228794,-0.20144879337516244,0.13260548335627367
Liechtenstein,Heard of it,21,23.3783,23.006243037595997,4.126950499228794,-0.5835354153210455,0.20370115189803933
Lithuania,Never heard of it,1054,7518.0361,69.78604099861025,1.3295905313672873,-0.1946902324664283,0.03742782893746612
Lithuania,Heard of it,448,3254.9437,30.21395900138975,1.32959053136729,-0.12157919290585606,0.05324393067163037
Luxembourg,Never heard of it,1096,1149.5093,64.01336078061476,1.1416874249596094,-0.17699140146147474,0.040081755867792404
Luxembourg,Heard of it,613,646.2241,35.98663921938524,1.1416874249596098,-0.27764588785840566,0.046710539588656265
Macao-China,Never heard of it,1137,1142.8643,65.06406183675738,1.3855343375567122,0.16080523470721605,0.030402456269931467
Macao-China,Heard of it,610,613.6573,34.935938163242625,1.3855343375567133,0.03155301175428019,0.047353571448851044
Malaysia,Never heard of it,909,75721.40839999999,53.85578019905868,1.1298419965475237,0.4717892574750357,0.028943475509949624
Malaysia,Heard of it,779,64878.928499999995,46.144219800941315,1.1298419965475248,0.4029363602852963,0.03046065187159526
Mexico,Never heard of it,4764,180172.62859999997,42.68432252373655,0.6481231305168649,0.4999953924743928,0.017932808067210218
Mexico,Heard of it,6091,241932.29879999996,57.315677476263446,0.6481231305168667,0.3551144581279001,0.0142466699515487
Montenegro,Never heard of it,389,672.0966,27.716014040102273,1.2387835985886064,0.238964910698849,0.05094376731970708
Montenegro,Heard of it,1092,1752.843,72.28398595989772,1.2387835985886073,0.08546794265088231,0.03239675764408315
Netherlands,Never heard of it,1087,47815.23099999999,78.51369742050606,1.3904141900465743,-0.5167108389165784,0.04066894687548806
Netherlands,Heard of it,290,13085.264799999999,21.486302579493945,1.3904141900465776,-0.6061995113771026,0.057339602609953653
New Zealand,Never heard of it,889,11000.7123,64.09883677991536,1.3351547022420742,0.1431839543699363,0.029057827790156088
New Zealand,Heard of it,488,6161.3967999999995,35.90116322008465,1.3351547022420736,-0.0682144823069991,0.06280496980105849
Perm(Russian Federation),Never heard of it,363,5626.100399999999,63.611049591627975,1.962636653897339,0.08209289955081508,0.054327480743310584
Perm(Russian Federation),Heard of it,202,3218.4327999999996,36.38895040837203,1.9626366538973432,-0.03331794623768442,0.0673940071322902
Peru,Never heard of it,627,43730.9065,34.81999766864525,1.3108117447055407,0.3621495274286154,0.030045630408873238
Peru,Heard of it,1181,81860.44739999999,65.18000233135476,1.310811744705538,0.2598328511700756,0.024288431088632854
Poland,Never heard of it,870,71594.80069999999,58.52793068821857,1.4675350156611773,-0.038474197568371817,0.0413464044386364
Poland,Heard of it,621,50731.0698,41.47206931178143,1.4675350156611764,-0.19272120336796042,0.04438228605774902
Portugal,Never heard of it,852,14053.350699999999,46.361013369786065,1.4060440295196426,-0.05311727337737322,0.02904014481541727
Portugal,Heard of it,972,16259.512799999999,53.638986630213935,1.4060440295196417,-0.05864958413760092,0.0291822551747779
Qatar,Never heard of it,1421,1425.837,45.63098059002291,1.063746461663529,0.19898985508161293,0.029511404269678146
Qatar,Heard of it,1693,1698.8756,54.369019409977106,1.063746461663523,0.23437575476391473,0.02696503474129652
Romania,Never heard of it,660,18670.5133,40.938321715680836,1.3307204567389925,0.2970453246189008,0.03924453348847447
Romania,Heard of it,989,26935.931999999997,59.06167828431917,1.3307204567389945,0.41237429831646577,0.031577534480389545
Russian Federation,Never heard of it,1023,229009.45969999998,59.218647911769175,1.6389542471061336,0.07999054374433828,0.03407450750645159
Russian Federation,Heard of it,685,157709.02809999997,40.78135208823083,1.6389542471061365,0.033191102298093564,0.031240874433513366
Serbia,Never heard of it,428,6337.864299999999,29.25291833301597,1.4591008562937096,0.07536206589339565,0.06493006076399746
Serbia,Heard of it,1071,15327.886199999999,70.74708166698403,1.4591008562937107,0.22342070819915086,0.027944367438761615
Singapore,Never heard of it,1107,10224.2259,61.32401819845998,1.350310094847398,0.12219580261817194,0.03145774134569133
Singapore,Heard of it,705,6448.2398,38.67598180154001,1.3503100948473987,0.06680482710956247,0.036372609598741425
Slovak Republic,Never heard of it,995,11763.663799999998,66.61708750399988,1.3440466089247665,-0.08596815781151435,0.036545909056552535
Slovak Republic,Heard of it,519,5894.9644,33.38291249600012,1.3440466089247645,-0.18817177454031775,0.05040904164455726
Slovenia,Never heard of it,874,2730.3533,45.24283667827125,1.335665126955607,0.10975482110685084,0.040144460734890024
Slovenia,Heard of it,1012,3304.532,54.757163321728754,1.3356651269556052,-0.06035540948007152,0.03261635809439169
Spain,Never heard of it,5760,83602.46459999999,69.61193131847017,0.7110954876766303,0.17422486466983814,0.01980018233242361
Spain,Heard of it,2405,36495.431,30.38806868152984,0.7110954876766278,0.14716747501899596,0.02748803812462243
Sweden,Never heard of it,1113,22353.8157,74.80950075775614,1.1506895991474926,-0.3936704960844775,0.031088963288398302
Sweden,Heard of it,375,7527.1693,25.190499242243853,1.1506895991474912,-0.5245240261833886,0.04862669929300103
Switzerland,Never heard of it,2765,19779.983099999998,76.48361263731536,0.8851897851802789,-0.3620560093906249,0.03343789815775254
Switzerland,Heard of it,889,6081.7438999999995,23.516387362684632,0.8851897851802752,-0.46783129440882826,0.04949502882602996
Thailand,Never heard of it,539,55707.17139999999,24.279206016104713,1.1731057354933174,0.48968817736453907,0.030322074565434357
Thailand,Heard of it,1625,173736.78719999996,75.72079398389529,1.1731057354933174,0.477082260894945,0.018260522881833396
Tunisia,Never heard of it,595,16167.593299999999,43.99141462330072,1.3917856626968204,0.6915089564381864,0.03679729495760332
Tunisia,Heard of it,749,20584.107999999997,56.00858537669928,1.3917856626968208,0.5700284154649784,0.033762883096480456
Turkey,Never heard of it,742,132795.949,47.60654928951886,1.6051007061459275,0.24456700552665253,0.04348678613375798
Turkey,Heard of it,820,146148.7571,52.39345071048115,1.6051007061459293,0.19837525871097544,0.03690625305154558
United Kingdom,Never heard of it,2720,138848.57249999998,63.52720997339849,1.2364545389646526,-0.15256152264727044,0.02799319578741755
United Kingdom,Heard of it,1332,79716.94069999999,36.4727900266015,1.2364545389646528,-0.3430880290542802,0.05034252804392791
United Arab Emirates,Never heard of it,1601,5457.4701000000005,42.65798344684523,1.1065755044202996,0.09504383816963075,0.033423211489211686
United Arab Emirates,Heard of it,2007,7336.0791,57.342016553154764,1.1065755044202978,0.10103945035161928,0.028017677412220037
United States of America,Never heard of it,930,653508.7972999999,57.81731209247308,1.6562453701939155,-0.0848787356775801,0.04018102397638734
United States of America,Heard of it,673,476790.7161999999,42.182687907526905,1.6562453701939157,-0.3068869392050463,0.04688284830372811
Uruguay,Never heard of it,906,6757.8714,58.07786521574319,1.3207975256712217,0.35810040066758253,0.037935954875173455
Uruguay,Heard of it,658,4878.0098,41.92213478425682,1.320797525671221,0.26571170090720175,0.03938973150903021
Viet Nam,Never heard of it,962,184245.5328,58.31541932795218,1.3991552485399321,0.21342792541236658,0.02624547766277375
Viet Nam,Heard of it,678,131700.9783,41.68458067204781,1.3991552485399312,0.13678951642229395,0.036922564546412275
