country,st25q01,st62q13,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Albania,Language of the test,Never heard of it,441,3919.4375,16.513039583547773,0.9660019474860809,398.9540459230547,6.349353021751083
Albania,Language of the test,Heard of it,2228,19815.9716,83.48696041645223,0.9660019474860778,392.2860398126599,2.6081884027653532
Albania,Other language,Never heard of it,10,95.3277,13.135941743524505,4.318232790312155,338.77496072845554,33.30212425325835
Albania,Other language,Heard of it,53,630.3735999999999,86.86405825647549,4.318232790312156,386.1160821668356,17.790551407009
Argentina,Language of the test,Never heard of it,2276,204219.47249999997,63.73376246936674,1.074214783544941,398.93604335422197,3.407013544455443
Argentina,Language of the test,Heard of it,1204,116206.41259999998,36.266237530633255,1.0742147835449436,393.2190408970582,4.230766726064848
Argentina,Other language,Never heard of it,29,2682.2153,68.67948754978222,8.088995530672847,348.52585836371827,15.204875998959404
Argentina,Other language,Heard of it,19,1223.1942999999999,31.32051245021777,8.088995530672847,388.42578095252236,17.784081132261804
Australia,Language of the test,Never heard of it,4734,82683.6368,58.67325868491532,0.6909468473461574,509.0056951304518,2.1589171704933356
Australia,Language of the test,Heard of it,3364,58238.5459,41.32674131508466,0.6909468473461654,509.21722430949467,1.9558260624283677
Australia,Other language,Never heard of it,433,8454.489,53.359082134991894,2.010647471854863,521.562430107428,7.7711385575083565
Australia,Other language,Heard of it,381,7390.028299999999,46.640917865008106,2.0106474718548664,523.9356281303629,7.35873871442218
Austria,Language of the test,Never heard of it,1050,18046.669299999998,42.45433215053574,1.2260502873708097,530.0696459145196,3.22337100630477
Austria,Language of the test,Heard of it,1461,24461.758899999997,57.545667849464266,1.2260502873708101,513.8701741345646,3.7559450186020653
Austria,Other language,Never heard of it,125,2226.0170999999996,40.740625573539774,3.0146626657236384,481.17968634465285,9.989628246728143
Austria,Other language,Heard of it,180,3237.8584999999994,59.25937442646022,3.014662665723637,456.13216918916254,6.721750922565809
Belgium,Language of the test,Never heard of it,2224,31601.798499999997,57.823055626472694,0.9092240743937506,538.1368308791306,2.67992866251912
Belgium,Language of the test,Heard of it,1726,23050.793199999996,42.176944373527306,0.9092240743937491,527.449740914371,2.608956428956263
Belgium,Other language,Never heard of it,544,7040.279299999999,48.86754139195932,1.718630140487769,508.2423351676039,4.919444091054585
Belgium,Other language,Heard of it,577,7366.582799999999,51.13245860804068,1.7186301404877695,493.63140050303724,5.788287155927868
Brazil,Language of the test,Never heard of it,5713,715278.0298999998,51.62998164733739,0.7172814728898125,396.1384459419766,2.254319785886501
Brazil,Language of the test,Heard of it,5457,670114.7342999999,48.370018352662626,0.7172814728898129,393.9256024423083,2.536361038392423
Brazil,Other language,Never heard of it,45,5220.6648,32.57367043487931,5.396871794295058,360.1965657863829,15.936377619315424
Brazil,Other language,Heard of it,82,10806.588899999999,67.4263295651207,5.396871794295058,396.6032130842365,11.764016444733087
Bulgaria,Language of the test,Never heard of it,1278,12887.1811,42.883257404657684,1.3516481988977345,469.3718394446794,4.289089723754495
Bulgaria,Language of the test,Heard of it,1690,17164.5964,57.11674259534233,1.3516481988977311,439.7781164053963,4.074100110676848
Bulgaria,Other language,Never heard of it,93,1073.3624,32.1032364270544,3.3360888550175307,382.23183996650147,12.472323234292917
Bulgaria,Other language,Heard of it,205,2270.1086,67.8967635729456,3.3360888550175307,379.757521269041,7.954216356498799
Canada,Language of the test,Never heard of it,5996,98016.47039999999,54.7366942481447,0.6507535185582888,525.1941562484511,2.3052868445339274
Canada,Language of the test,Heard of it,5137,81052.56499999999,45.26330575185529,0.6507535185582859,518.7979209250553,2.3503792271421373
Canada,Other language,Never heard of it,994,16813.063299999998,44.71336344722123,1.4929206625879343,530.2298103120831,5.145759693870313
Canada,Other language,Heard of it,1316,20788.812299999998,55.28663655277876,1.4929206625879385,521.3673636890908,5.150808297829401
Chile,Language of the test,Never heard of it,2247,74502.32089999999,51.203889127217806,0.855397215884824,428.04396400032965,3.73614780169275
Chile,Language of the test,Heard of it,2109,70998.9724,48.79611087278219,0.8553972158848202,419.1399588333703,3.312551267489819
Chile,Other language,Never heard of it,13,363.1674,41.4610391649052,9.577194865319312,432.2177023109122,25.009929162045484
Chile,Other language,Heard of it,20,512.7570999999999,58.53896083509481,9.577194865319308,419.3343800809621,22.943618766880228
Shanghai-China,Language of the test,Never heard of it,2009,33215.5784,60.31809168278175,1.0018210051313747,626.9204827953633,3.1382389885652398
Shanghai-China,Language of the test,Heard of it,1345,21851.777799999996,39.681908317218245,1.0018210051313774,598.6844463927877,4.427075147745772
Shanghai-China,Other language,Never heard of it,30,491.64489999999995,69.66462155345002,7.251557748128682,511.5870129998054,25.133946723232327
Shanghai-China,Other language,Heard of it,14,214.08619999999996,30.335378446549967,7.251557748128679,493.8256071089493,23.377055815587674
Chinese Taipei,Language of the test,Never heard of it,1997,96860.52549999999,63.6400594715823,1.0062401090123385,583.9521122389506,3.6900968957328995
Chinese Taipei,Language of the test,Heard of it,1140,55340.03229999999,36.359940528417695,1.0062401090123387,559.7865740666248,4.4365091134393
Chinese Taipei,Other language,Never heard of it,358,17109.1723,60.976275111234166,2.2737140818577717,523.7953638804846,7.551955048042286
Chinese Taipei,Other language,Heard of it,231,10949.564099999998,39.023724888765834,2.2737140818577717,496.20591404257647,9.465201075157994
Colombia,Language of the test,Never heard of it,2479,147183.476,45.8447209490358,1.1176155504406877,386.8974141170484,3.4349493643918008
Colombia,Language of the test,Heard of it,2857,173864.34139999998,54.1552790509642,1.1176155504406888,383.1272452414242,3.2343262268102064
Colombia,Other language,Never heard of it,10,464.1003999999999,26.41946433714099,12.110499333092143,381.734971219305,26.751047516632752
Colombia,Other language,Heard of it,13,1292.5604999999998,73.580535662859,12.110499333092143,352.55581539282986,18.416162625828377
