country,st04q01,st62q04,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Albania,Female,Never heard of it,45,359.6685,3.026187522938188,0.41507866413662414,391.95943217703535,12.417751107771888
Albania,Female,Heard of it,1349,11525.5335,96.97381247706181,0.41507866413662275,393.14190626473686,3.845550786872812
Albania,Male,Never heard of it,45,411.1457,3.1538298899105874,0.5620975949917169,372.07520286699804,15.688697629402926
Albania,Male,Heard of it,1335,12625.248599999999,96.84617011008942,0.5620975949917171,392.70287797460367,3.2777363048330166
Argentina,Female,Never heard of it,304,26025.575799999995,15.060204972360195,1.1337242582801919,379.8199546142821,7.171820023243422
Argentina,Female,Heard of it,1625,146784.66049999997,84.9397950276398,1.1337242582801914,391.1640620011875,3.226271019275913
Argentina,Male,Never heard of it,236,23696.934899999997,14.923038275788944,1.0363851694418689,384.97078824454513,8.368144385804714
Argentina,Male,Heard of it,1432,135097.37,85.07696172421106,1.0363851694418682,405.38305971523295,4.235235893214269
Australia,Female,Never heard of it,656,11283.8627,14.179464129087402,0.5865648571129443,480.4781731990713,5.0229928136678845
Australia,Female,Heard of it,3901,68295.0452,85.8205358709126,0.5865648571129451,504.5494523269313,2.2488475549346414
Australia,Male,Never heard of it,613,10472.532099999999,12.62302235121372,0.5498785365714074,490.27483137648557,5.087955883666765
Australia,Male,Heard of it,4097,72491.2131,87.37697764878628,0.5498785365714074,519.3541537312076,2.8298071103412954
Austria,Female,Never heard of it,663,11526.014399999998,44.3078360059172,1.4173411440468302,511.6440415431013,4.736926623947651
Austria,Female,Heard of it,851,14487.475399999998,55.69216399408279,1.4173411440468293,489.1482130624262,3.446872795670618
Austria,Male,Never heard of it,565,9832.744799999999,37.8391428411648,1.3292209785192866,529.8672969716955,5.627915951619016
Austria,Male,Heard of it,962,16152.898799999997,62.16085715883519,1.329220978519285,512.8855323868281,4.8461708666837415
Belgium,Female,Never heard of it,964,13010.792,35.13221578536239,1.0661067460257532,516.034210558529,3.530738623701109
Belgium,Female,Heard of it,1745,24023.000799999998,64.86778421463761,1.0661067460257503,512.3566653422062,2.8605519934049597
Belgium,Male,Never heard of it,947,12540.630899999998,33.951866596907664,1.014755417815606,539.0118319399942,4.2427563448660655
Belgium,Male,Heard of it,1778,24395.868199999997,66.04813340309234,1.014755417815605,528.4848713378042,2.836040493287232
Brazil,Female,Never heard of it,736,89926.37709999998,12.248700515318836,0.6494791417445365,375.2231496346908,3.965763032292983
Brazil,Female,Heard of it,5373,644244.3782999999,87.75129948468116,0.6494791417445351,386.76068979183214,2.353985633459657
Brazil,Male,Never heard of it,693,92334.55589999999,13.242908124513301,0.6802800030114622,390.35885357959387,4.701880285901028
Brazil,Male,Heard of it,4754,604903.2035999999,86.7570918754867,0.6802800030114613,405.1219209629593,2.5554598478365764
Bulgaria,Female,Never heard of it,265,2714.627,16.198409338707204,1.0175697066630696,462.08446007562833,7.976248939821703
Bulgaria,Female,Heard of it,1392,14043.9753,83.8015906612928,1.017569706663069,442.39602837793353,4.455435271893034
Bulgaria,Male,Never heard of it,262,2817.28,16.401430316407573,1.0298714840783354,426.74479019913434,9.253126593312961
Bulgaria,Male,Heard of it,1394,14359.7585,83.59856968359244,1.02987148407834,444.7447922803495,4.478611430859181
