country,st62q04,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Switzerland,Never heard of it,2227,17453.677,33.626719204336794,0.7481127958712621,545.2117318938889,3.8860279957525963
Switzerland,Heard of it,5075,34450.5153,66.37328079566322,0.7481127958712651,527.0554690942286,3.0370257425239333
Thailand,Never heard of it,273,29425.054699999993,6.3483925198624584,0.4296806976604047,413.1288386987744,9.1685660966922
Thailand,Heard of it,4089,434078.96789999993,93.65160748013754,0.42968069766040384,426.8179254881195,3.48557714489204
Tunisia,Never heard of it,837,23064.305999999997,31.58078962877406,0.9475987582334758,394.30345520164906,5.4181107895390666
Tunisia,Heard of it,1838,49968.40239999999,68.41921037122594,0.9475987582334743,390.1787940420013,3.8508160104973617
Turkey,Never heard of it,755,136108.2841,24.317154917336794,1.0251380234747993,467.6203520424313,7.362223793199757
Turkey,Heard of it,2378,423612.96849999996,75.68284508266319,1.025138023474799,442.9001627669056,4.455886636820462
United Kingdom,Never heard of it,1836,78947.98449999999,17.90747812538729,0.6664580421940899,478.11349611975186,4.722241425829697
United Kingdom,Heard of it,6346,361918.0266,82.0925218746127,0.6664580421940957,501.21665469357134,3.218674574228161
United Arab Emirates,Never heard of it,922,3135.4418,12.234692184453744,0.4368663983594128,409.81284788199696,4.304510869499084
United Arab Emirates,Heard of it,6348,22492.026,87.76530781554625,0.43686639835941177,441.01091072955666,2.286284204441043
United States of America,Never heard of it,460,339634.66069999995,14.966260398078903,0.7101860354073185,487.71544186632303,6.56712534341018
United States of America,Heard of it,2737,1929700.8423999997,85.03373960192108,0.7101860354073185,481.21089727579437,3.7012888906837804
Uruguay,Never heard of it,789,5822.4086,24.425678777510342,0.9803286938199356,415.22723591879605,4.416711337451667
Uruguay,Heard of it,2405,18014.8352,75.57432122248966,0.9803286938199349,418.03726805149637,3.2106651114707363
Viet Nam,Never heard of it,1430,274459.05319999997,44.07335388201747,1.0076783530165616,519.8482167920114,5.188331973346302
Viet Nam,Heard of it,1799,348273.34409999993,55.926646117982536,1.00767835301656,506.8368205856536,4.9638427678520864
