country,st62q04,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Jordan,Heard of it,1925,30399.587199999998,88.18540016107515,0.6709385449751142,-0.025495444128925543,0.030857778897768594
Kazakhstan,Never heard of it,254,9241.125499999998,13.719323481896225,1.0079498762903618,0.147273011604485,0.0847931072341711
Kazakhstan,Heard of it,1630,58117.337999999996,86.28067651810377,1.0079498762903638,0.07646932836118538,0.03444193849012694
Korea,Never heard of it,1056,126837.05049999998,64.12143026776684,1.234664952954046,-0.32972987150942973,0.043595494492581495
Korea,Heard of it,591,70970.5311,35.87856973223316,1.234664952954047,-0.38914721706232275,0.07041078934943346
Latvia,Never heard of it,476,1800.5842,34.05870731563468,1.8261301661554878,-0.16158633847836706,0.05063218964694756
Latvia,Heard of it,930,3486.1232,65.94129268436532,1.8261301661554856,-0.10571397161178901,0.03431660783307248
Liechtenstein,Never heard of it,37,39.3638,37.24338511203159,4.895687492873558,0.5099360325984786,0.14590545472260227
Liechtenstein,Heard of it,62,66.3296,62.75661488796841,4.895687492873559,0.45181739374276364,0.11605621912859272
Lithuania,Never heard of it,285,2025.5001,19.314134382257492,1.0250249535257168,-0.10823238517736931,0.05740706030824886
Lithuania,Heard of it,1181,8461.6388,80.68586561774251,1.0250249535257172,0.03434203620225418,0.03428585857196257
Luxembourg,Never heard of it,295,309.6592,17.727515148517416,1.015290826458031,-0.2015246180316942,0.08144547678815675
Luxembourg,Heard of it,1368,1437.1124,82.27248485148259,1.0152908264580318,0.27223840042017383,0.02836210783584161
Macao-China,Never heard of it,448,451.5605,25.597187690961178,1.0622048123609777,-0.0977832959260165,0.052685571482459746
Macao-China,Heard of it,1306,1312.5415,74.40281230903882,1.0622048123609786,0.23124570385012616,0.028854979724093763
Malaysia,Never heard of it,178,15200.325699999998,11.006582588971447,0.8397809660911153,-0.22304412852153593,0.056461807091240525
Malaysia,Heard of it,1487,122901.81069999999,88.99341741102856,0.8397809660911187,-0.2651412335213064,0.0211830819786377
Mexico,Never heard of it,1262,51006.94959999999,12.001668242710613,0.4454339596706114,-0.42383939695542916,0.032681320409372015
Mexico,Heard of it,9638,373991.88029999996,87.99833175728938,0.44543395967061306,-0.18972905218712494,0.014333567073758036
Montenegro,Never heard of it,235,385.6939,16.60587365541746,0.96106226400559,-0.5208947976620836,0.0886950091942118
