country,st04q01,st62q11,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Iceland,Female,Heard of it,217,259.5029,19.496968799939292,1.2144860478904396,491.69137301699567,6.300372994637993
Iceland,Male,Never heard of it,643,765.3403000000001,60.19313483621849,1.7456703867383974,501.53847275330094,4.066989039716951
Iceland,Male,Heard of it,423,506.1341,39.80686516378151,1.7456703867383985,484.1922493009226,4.0896799878416115
Indonesia,Female,Never heard of it,86,39628.403999999995,4.685661635113997,0.498931800007931,353.20509609565727,11.43486408701959
Indonesia,Female,Heard of it,1778,806109.2331999999,95.31433836488601,0.49893180000793214,376.4718430066765,4.658445186730535
Indonesia,Male,Never heard of it,112,52063.67529999999,6.094265296889078,0.6405975281835081,350.45813824137275,9.422242376893701
Indonesia,Male,Heard of it,1642,802242.3445999998,93.90573470311092,0.64059752818351,381.0147035214336,4.450515493513115
Ireland,Female,Never heard of it,1293,13460.2199,76.7565623393613,1.0665397872649285,497.22257985333414,2.994978321284551
Ireland,Female,Heard of it,381,4076.0265,23.243437660638712,1.0665397872649318,500.6259268910896,4.139198632469061
Ireland,Male,Never heard of it,1112,12321.6755,69.78085397511904,1.2935732593298106,511.77346922432014,4.327039873705025
Ireland,Male,Heard of it,479,5335.9982,30.219146024880956,1.2935732593298066,504.09871221025554,4.60600233639254
Israel,Female,Never heard of it,853,16657.206299999998,49.31792411801373,1.4271829871580977,455.1024693829011,4.185715724374553
Israel,Female,Heard of it,867,17117.950699999998,50.68207588198628,1.427182987158098,474.15390921609986,4.652178868039917
Israel,Male,Never heard of it,594,14027.146099999998,42.97726865031418,1.722417981322524,468.1691014594049,10.770703446042528
Israel,Male,Heard of it,793,18611.3778,57.02273134968583,1.7224179813225229,485.3045598194506,8.051635550156217
Italy,Female,Never heard of it,7236,118496.82779999998,71.38520038913386,0.5587364294274021,483.4747302017519,2.440256748640586
Italy,Female,Heard of it,2732,47499.523199999996,28.61479961086615,0.5587364294274016,462.60313686697924,3.1340569906261804
Italy,Male,Never heard of it,6303,104551.87839999999,60.880910284426115,0.6804052189470597,506.79401213671775,2.688101182128005
Italy,Male,Heard of it,3867,67179.9139,39.11908971557389,0.6804052189470614,478.3834578441039,3.235971463162015
Japan,Female,Never heard of it,1422,252123.922,70.31296050044148,0.9575736491942105,530.3846251472136,3.955302679786735
Japan,Female,Heard of it,603,106449.9742,29.68703949955853,0.9575736491942108,529.3266856195295,5.324242883409144
Japan,Male,Never heard of it,1397,250698.84159999999,66.017180621149,1.1968106358546493,548.1219245230584,5.038010478105343
Japan,Male,Heard of it,729,129049.03499999999,33.982819378851005,1.1968106358546478,546.7213770518864,5.773842323647521
Jordan,Female,Never heard of it,613,9305.5687,25.894017286223566,1.3174706842083337,407.52400609229977,5.283556909309557
Jordan,Female,Heard of it,1707,26631.569199999998,74.10598271377643,1.3174706842083357,393.709751024434,3.216995204797557
Jordan,Male,Never heard of it,459,7431.993199999999,22.306597919822,1.012977981538527,382.2491731281412,6.473203031430356
Jordan,Male,Heard of it,1600,25885.472899999997,77.693402080178,1.0129779815385271,380.97129753728956,5.036575240747029
Kazakhstan,Female,Never heard of it,509,17989.498799999998,25.876894910896986,1.5173826337074987,446.1141021561419,4.80748636502313
Kazakhstan,Female,Heard of it,1430,51530.043099999995,74.123105089103,1.5173826337074936,428.17627602427945,3.9194355157915455
Kazakhstan,Male,Never heard of it,443,15672.744399999998,23.719676009760754,1.4382247495217886,453.4584734833042,6.305408565613435
Kazakhstan,Male,Heard of it,1392,50402.12269999999,76.28032399023925,1.4382247495217912,429.1980275370077,3.5821647799753125
Korea,Female,Never heard of it,1153,138404.42669999998,75.44912979318191,1.0069227967223289,547.6328103626034,5.405561967122914
Korea,Female,Heard of it,376,45036.29299999999,24.5508702068181,1.006922796722326,533.5940791712927,7.729313646997351
Korea,Male,Never heard of it,1232,147858.1855,68.80114057330357,1.261823414363061,565.7886526979762,5.941186346146967
Korea,Male,Heard of it,559,67048.40509999999,31.198859426696423,1.2618234143630573,550.9944213453783,8.699144280042752
Latvia,Female,Never heard of it,780,2913.1168000000002,55.746520077376815,1.7887498683084961,501.1055025909614,3.9121671565884792
Latvia,Female,Heard of it,648,2312.531,44.25347992262317,1.7887498683084992,487.9024819930116,4.837603521966804
Latvia,Male,Never heard of it,643,2544.5179,47.5359246323357,2.0188738594115043,496.7440146811817,4.431237108397925
Latvia,Male,Heard of it,747,2808.3135,52.4640753676643,2.0188738594115043,483.8522506010628,4.980013885880622
Liechtenstein,Female,Never heard of it,71,74.5504,77.63458933032585,4.181602042711254,539.1447666477442,11.540101710080933
Liechtenstein,Female,Heard of it,20,21.4769,22.365410669674148,4.181602042711256,492.7675068806949,23.2306063608305
Liechtenstein,Male,Never heard of it,73,78.8825,68.34020352398329,4.593807017112061,539.9106634355403,11.165723064932928
Liechtenstein,Male,Heard of it,33,36.5437,31.65979647601671,4.59380701711206,538.3066023177728,14.647835289177001
Lithuania,Female,Never heard of it,1120,8054.4366,74.29398688082112,1.1563347990277684,488.51866525397554,3.1197700616808133
Lithuania,Female,Heard of it,384,2786.8669,25.706013119178888,1.1563347990277681,459.80845077614333,5.839608792702898
Lithuania,Male,Never heard of it,856,6069.8877,58.30326073309649,1.5875173955315771,493.8590458782243,3.8022819272790445
Lithuania,Male,Heard of it,608,4341.0012,41.69673926690351,1.587517395531576,462.77155520246475,4.717706331327685
Luxembourg,Female,Never heard of it,1115,1173.3382,65.38544420169579,1.0595125195259203,486.0148295107497,2.503350559136594
Luxembourg,Female,Heard of it,588,621.1563,34.6145557983042,1.0595125195259218,471.0604444104709,3.4836327288623288
Luxembourg,Male,Never heard of it,943,984.4384,55.72399652038613,1.2852518664794625,514.4786477387848,3.5219672292863264
Luxembourg,Male,Heard of it,744,782.1944,44.27600347961388,1.2852518664794625,497.8357219305522,3.425002557180744
Macao-China,Female,Never heard of it,1155,1159.0046,66.2653938501499,0.9831747738697487,536.3359661365232,2.2140525602498338
Macao-China,Female,Heard of it,587,590.0299,33.7346061498501,0.9831747738697484,537.9415993301623,3.3337508461850605
Macao-China,Male,Never heard of it,1127,1135.3798,63.833224665745256,1.2500493437076412,541.1251729047009,2.886400706300006
Macao-China,Male,Heard of it,639,643.2861,36.16677533425474,1.250049343707643,537.266476486768,3.6308304359508967
Malaysia,Female,Never heard of it,914,74647.1926,51.87125934785387,1.3188171974040006,429.51422945321286,4.44360196274096
Malaysia,Female,Heard of it,854,69261.38709999999,48.128740652146114,1.3188171974040046,422.27643980205147,4.444660782478508
Malaysia,Male,Never heard of it,729,61954.45969999999,45.800775481349106,1.2912370798032087,424.34526601488386,4.83361534092916
Malaysia,Male,Heard of it,859,73314.99599999998,54.19922451865088,1.2912370798032111,414.1795977372138,4.213281258916655
Mexico,Female,Never heard of it,5013,186476.5034,42.998274529298385,0.671396315390923,409.13589456380095,1.7541990701089292
Mexico,Female,Heard of it,6342,247207.18609999996,57.0017254707016,0.6713963153909248,407.5525007664619,1.7953898234618386
Mexico,Male,Never heard of it,4166,164730.9397,39.71514785751166,0.7173497430671255,423.58560389778654,2.3811100468611675
Mexico,Male,Heard of it,6264,250050.19189999998,60.28485214248834,0.717349743067128,421.70598700097554,1.8163111000111285
Montenegro,Female,Never heard of it,380,647.7683000000001,26.4702993039172,1.191446685355023,412.1555915728757,5.6637678771790725
Montenegro,Female,Heard of it,1121,1799.3831,73.5297006960828,1.1914466853550236,412.9797673807457,2.569147543885508
Montenegro,Male,Never heard of it,356,603.8171,25.36444819164125,1.0404842796011862,420.10090014736545,4.734224983380927
Montenegro,Male,Heard of it,1101,1776.7476000000001,74.63555180835876,1.0404842796011864,414.0039996995493,2.5007344454356923
Netherlands,Female,Never heard of it,1107,49372.4304,81.9719405347734,1.1021256743654608,521.6305689644352,4.268460073135419
Netherlands,Female,Heard of it,241,10858.460899999998,18.028059465226605,1.1021256743654606,541.7517302809712,7.494097121117611
Netherlands,Male,Never heard of it,1029,44696.7144,71.58060956993367,1.4255918004189347,532.2087650668036,4.339821399457827
Netherlands,Male,Heard of it,393,17745.7748,28.419390430066326,1.4255918004189347,539.0287263503684,7.399234077137672
New Zealand,Female,Never heard of it,979,11988.504099999998,69.37476366453365,1.0546019699986162,492.30168879465094,3.907860024223502
New Zealand,Female,Heard of it,424,5292.2814,30.62523633546635,1.0546019699986156,500.7680311905189,5.278956105504654
New Zealand,Male,Never heard of it,793,10062.4365,58.468274701858725,1.4577317707077306,506.99242509640004,3.9901257113386994
New Zealand,Male,Heard of it,566,7147.6429,41.531725298141275,1.4577317707077324,519.9152803334384,6.2958723670112855
Perm(Russian Federation),Female,Never heard of it,377,5859.851199999999,65.5264601614557,1.818410941879953,485.94704801896967,6.558730285733121
Perm(Russian Federation),Female,Heard of it,199,3082.8738999999996,34.47353983854429,1.8184109418799488,477.04918546472896,6.614139759802717
Perm(Russian Federation),Male,Never heard of it,326,5078.176799999999,55.748314542205634,2.7445911431169034,500.6251608441797,8.479800924008126
Perm(Russian Federation),Male,Heard of it,245,4030.9358999999995,44.25168545779437,2.7445911431169057,475.4854400514061,6.647719471003398
Peru,Female,Never heard of it,644,44663.33359999999,35.46640383930789,1.426366601795833,362.6171097065131,6.320966232363854
Peru,Female,Heard of it,1179,81268.05149999999,64.53359616069211,1.4263666017958339,370.3438889694186,4.771500092703594
Peru,Male,Never heard of it,559,39055.764899999995,31.68016967266437,1.3259988200910318,376.57691933000734,5.163035642045833
Peru,Male,Heard of it,1209,84225.661,68.31983032733562,1.325998820091036,390.28843710350526,4.281300873045482
Poland,Female,Never heard of it,988,79836.02249999999,61.94186264845054,1.4330982491554451,527.4815581146414,4.050567252097991
Poland,Female,Heard of it,604,49052.614499999996,38.05813735154946,1.4330982491554458,506.19309303296495,4.976969820938332
Poland,Male,Never heard of it,671,56034.9514,46.75816292341471,1.422177740909566,525.1560476708512,5.29813250404061
Poland,Male,Heard of it,758,63804.98219999999,53.2418370765853,1.4221777409095648,509.65683680212254,5.569352375162013
Portugal,Female,Never heard of it,912,15014.846499999998,49.996310091413335,1.4312813975591514,496.8827075779157,4.8265629140487585
Portugal,Female,Heard of it,910,15017.062799999998,50.003689908586665,1.431281397559149,472.77798310981564,5.401168079451705
Portugal,Male,Never heard of it,745,12610.5163,41.1910159533002,1.5575328848716248,510.63142626017145,5.149213191301055
Portugal,Male,Heard of it,1067,18004.208799999997,58.8089840466998,1.557532884871624,485.240679337027,4.771544712759271
Qatar,Female,Never heard of it,1564,1570.451,47.607815285735235,0.8205291035478133,396.21641854685174,2.599149312455277
Qatar,Female,Heard of it,1722,1728.2742,52.39218471426478,0.8205291035478096,379.55924291401703,2.1262295727611877
Qatar,Male,Never heard of it,1218,1221.4875,39.090126785795434,0.9696043938873917,391.7615552419869,3.0888267200467237
Qatar,Male,Heard of it,1898,1903.3105,60.909873214204566,0.969604393887392,374.8621854525685,2.3519965765307504
Romania,Female,Never heard of it,643,18482.1887,40.19727779515019,1.6357059164902927,454.7119490452349,6.342955273713657
Romania,Female,Heard of it,1004,27496.518599999996,59.802722204849815,1.6357059164902918,439.1898344203978,4.153481840884273
Romania,Male,Never heard of it,563,15663.678599999997,34.628535521888715,1.2562992939361912,455.94459050716557,5.147904172433217
Romania,Male,Heard of it,1088,29569.763599999995,65.37146447811128,1.2562992939361877,441.5328064324727,4.484119237640304
Russian Federation,Female,Never heard of it,1034,231549.64929999996,59.170842438730595,1.3885982357338367,493.25743318879864,3.687601663976218
Russian Federation,Female,Heard of it,702,159774.25239999997,40.829157561269405,1.3885982357338373,471.20202016614434,4.920913202336754
Russian Federation,Male,Never heard of it,877,194728.70009999996,52.38148936355689,1.292706517630764,493.5110186137202,3.9187426060970445
Russian Federation,Male,Heard of it,773,177022.27999999997,47.618510636443105,1.292706517630763,474.2473268638024,4.96207380831485
Serbia,Female,Never heard of it,453,6556.9947999999995,30.11439331314625,1.4873292496177497,459.0864556807391,5.2626753922726275
Serbia,Female,Heard of it,1056,15216.629299999999,69.88560668685375,1.487329249617749,440.911386562993,4.14631815317064
Serbia,Male,Never heard of it,378,5595.512499999999,26.315207178827034,1.2303395139007882,467.84653957019395,6.7653239342975775
Serbia,Male,Heard of it,1085,15667.905499999999,73.68479282117296,1.2303395139007856,453.98182744788824,4.074833005472412
Singapore,Female,Never heard of it,1173,10769.3521,64.86267495658713,0.9736926464036331,575.7450412279676,3.5866939659598494
Singapore,Female,Heard of it,648,5833.9596,35.13732504341288,0.9736926464036304,575.1056428196831,3.922232256653488
Singapore,Male,Never heard of it,1043,9712.6003,56.82263287180961,1.3908907397168606,571.4540080755238,3.334027273831852
Singapore,Male,Heard of it,791,7380.2372,43.17736712819038,1.3908907397168626,575.6048066317163,4.4090620024536875
Slovak Republic,Female,Never heard of it,934,10860.6611,66.1261451258274,1.421650435993571,484.4751043390219,4.477259505892836
Slovak Republic,Female,Heard of it,490,5563.494699999999,33.87385487417258,1.4216504359935738,480.220453790055,6.360813461257737
Slovak Republic,Male,Never heard of it,933,11196.927099999999,60.98411973422363,1.3601108412486063,488.13712195694967,3.8255296700710235
Slovak Republic,Male,Heard of it,639,7163.470899999999,39.015880265776374,1.3601108412486038,492.76680596467656,6.990665440328363
Slovenia,Female,Never heard of it,848,2762.9557,47.64663166971494,1.2965414950086964,493.8082022540114,3.5484360355904054
Slovenia,Female,Heard of it,903,3035.8922000000002,52.35336833028506,1.2965414950086964,505.41445027676,4.251089131896312
Slovenia,Male,Never heard of it,863,2632.7621,42.94581226628875,1.7301472043859858,513.7973158571112,4.139350204846203
Slovenia,Male,Heard of it,1136,3497.6659,57.054187733711245,1.730147204385985,501.28594562632316,3.655738202106554
Spain,Female,Never heard of it,5984,84752.09009999999,72.16837275943324,0.8887893519270009,486.8726377572523,2.2030267607447676
Spain,Female,Heard of it,2196,32684.519399999997,27.831627240566746,0.8887893519269983,459.5435906356264,3.243636287479428
Spain,Male,Never heard of it,5168,76456.57639999999,62.27790364828428,0.9883300393079852,504.4057353246648,2.600610206390387
Spain,Male,Heard of it,2968,46310.202699999994,37.72209635171572,0.988330039307983,475.86161239290493,3.8181161093012017
Sweden,Female,Never heard of it,1246,24590.083099999996,81.64613206425415,1.083263749612604,485.06489433740734,2.8186412182167317
Sweden,Female,Heard of it,273,5527.7957,18.353867935745864,1.0832637496126052,466.0136701190473,6.440217816606391
Sweden,Male,Never heard of it,974,19885.0752,65.89016764592142,1.3671732995523098,490.5363681879274,3.364915872268277
Sweden,Male,Heard of it,511,10294.048499999999,34.10983235407859,1.3671732995523105,465.04782169807834,4.380557731861581
Switzerland,Female,Never heard of it,2816,20444.234699999997,78.99987575939903,0.7475326653144275,531.3366519121536,3.703960569010977
Switzerland,Female,Heard of it,784,5434.5841,21.000124240600968,0.7475326653144225,507.3661132012323,4.989337818910595
Switzerland,Male,Never heard of it,2543,18078.0817,69.00577487703245,1.1829336330937608,548.8458012580884,4.466861407445289
Switzerland,Male,Heard of it,1175,8119.844099999999,30.99422512296756,1.1829336330937639,520.8394905708983,3.691493480015733
Thailand,Female,Never heard of it,617,63053.85319999999,24.257924055601826,1.1341248393340129,451.78317511978554,6.317502019597919
Thailand,Female,Heard of it,1852,196877.09989999997,75.74207594439818,1.134124839334011,426.2823968511288,4.034798473410088
Thailand,Male,Never heard of it,391,41037.779299999995,20.23392574357422,1.1597266739086831,412.08685830077223,5.61413052371249
Thailand,Male,Heard of it,1495,161778.91489999997,79.76607425642578,1.1597266739086838,419.8293334628023,3.789960399680286
Tunisia,Female,Never heard of it,670,18093.3978,45.81975807547694,1.2845634126963055,386.2530921549909,4.713420511310769
Tunisia,Female,Heard of it,791,21394.802399999997,54.18024192452307,1.2845634126963041,384.14627557850866,4.701545578882926
Tunisia,Male,Never heard of it,469,12933.5549,39.141893432627676,1.4228385719482577,401.81753027863596,5.281097497784833
Tunisia,Male,Heard of it,722,20109.187199999997,60.858106567372324,1.422838571948259,399.97312109020885,5.406700050710164
Turkey,Female,Never heard of it,772,139290.0133,50.35373140468942,1.5967251112137397,451.33781640335224,6.702161232712316
Turkey,Female,Heard of it,761,137333.0083,49.64626859531058,1.5967251112137397,438.5875567445909,6.213873800936384
Turkey,Male,Never heard of it,651,115289.64889999999,40.845397064353755,1.4491244609915117,468.6099290522066,7.4028355880685215
Turkey,Male,Heard of it,945,166968.95839999997,59.15460293564624,1.4491244609915088,442.8137271519449,4.602389366438049
United Kingdom,Female,Never heard of it,2902,153466.332,68.91033584679856,1.0356279600274971,488.003615393859,4.36451032843958
United Kingdom,Female,Heard of it,1169,69238.0419,31.089664153201436,1.0356279600274974,497.2765915820619,5.008806209104521
United Kingdom,Male,Never heard of it,2474,120300.27349999998,55.76125633850098,1.198831344545259,503.86548681424347,4.504418121261273
United Kingdom,Male,Heard of it,1608,95441.41059999999,44.23874366149903,1.198831344545262,502.4922959806254,4.87309184100426
United Arab Emirates,Female,Never heard of it,1703,5886.2896,44.51398515455254,1.0365275819971835,454.9763623223434,3.3775938112840973
